"install_date","country","platform","network","day","installs","spend_usd","cpi","cum_revenue_usd","ltv_per_user","roas","ltv_to_cpi"
"2019-08-26","Gargantua","ios","Paid Network 6",14,178,1487.89,8.358932584269663,65.36596852342508,0.36722454226643303,0.04393198994779525,0.04393198994779525
"2019-08-26","Gotham","android","Paid Network 1",1,146,838.23,5.741301369863014,59.50798746082289,0.40758895521111566,0.07099243341424535,0.07099243341424535
"2019-08-26","Gotham","android","Paid Network 1",7,146,838.23,5.741301369863014,114.11819245273962,0.7816314551557508,0.1361418613659015,0.1361418613659015
"2019-08-26","Gotham","android","Paid Network 3",1,191,477.5,2.5,19.223794663164064,0.10064813959771761,0.040259255839087044,0.040259255839087044
"2019-08-26","Gotham","android","Paid Network 3",7,191,477.5,2.5,29.418308161069668,0.15402255581711868,0.06160902232684747,0.06160902232684747
"2019-08-26","Gotham","android","Paid Network 3",14,191,477.5,2.5,44.501410669975826,0.232991678900397,0.0931966715601588,0.09319667156015879
"2019-08-26","Gotham","android","Paid Network 6",1,148,838.723,5.667047297297297,10.275158305888091,0.06942674531005467,0.01225095568607048,0.01225095568607048
"2019-08-26","Gotham","android","Paid Network 6",7,148,838.723,5.667047297297297,17.450259787237982,0.11790716072458096,0.020805748485778958,0.020805748485778954
"2019-08-26","Gotham","ios","Organic",1,50,,,8.184129286174777,0.16368258572349553,,
"2019-08-26","Gotham","ios","Paid Network 1",1,122,641.1699999999998,5.255491803278687,43.119429083400846,0.3534379433065643,0.06725116440788068,0.06725116440788068
"2019-08-26","Gotham","ios","Paid Network 1",7,122,641.1699999999998,5.255491803278687,91.95928389890621,0.753764622122182,0.14342418375611185,0.14342418375611182
"2019-08-26","Gotham","ios","Paid Network 1",14,122,641.1699999999998,5.255491803278687,104.43165553217895,0.8559971764932701,0.1628767027967294,0.1628767027967294
"2019-08-26","Gotham","ios","Paid Network 4",1,51,105.49999999999999,2.068627450980392,4.001238225450556,0.07845565147942267,0.03792642867725646,0.03792642867725646
"2019-08-26","Gotham","ios","Paid Network 6",1,70,529.2639999999999,7.560914285714285,10.711779299747398,0.15302541856781998,0.02023900983204488,0.02023900983204488
"2019-08-26","Gotham","ios","Paid Network 6",7,70,529.2639999999999,7.560914285714285,28.921445440418612,0.41316350629169446,0.0546446488716758,0.05464464887167579
"2019-08-26","Gotham","ios","Paid Network 6",14,70,529.2639999999999,7.560914285714285,34.35546673774751,0.4907923819678216,0.06491177699172344,0.06491177699172344
"2019-08-26","Krypton","android","Organic",1,18,,,11.213088752313231,0.6229493751285129,,
"2019-08-26","Krypton","android","Organic",7,18,,,45.3002453100996,2.5166802950055334,,
"2019-08-26","Krypton","android","Paid Network 1",1,88,638.81,7.259204545454545,26.136993068371453,0.29701128486785744,0.040915128235894015,0.040915128235894015
"2019-08-26","Krypton","android","Paid Network 1",7,88,638.81,7.259204545454545,84.64250283908213,0.9618466231713878,0.13250027839119946,0.13250027839119946
